dt,Candidates,msa,indicator,per_change,var
2020-09-12,1006,Elkhart - Goshen,Occupation Group,0.28974358974358977,Management Occupations
2020-09-12,746,Elkhart - Goshen,Occupation Group,0.1476923076923077,Transportation and Material Moving Occupations
2020-09-12,480,Elkhart - Goshen,Occupation Group,0.17647058823529413,Sales and Related Occupations
2020-09-12,460,Elkhart - Goshen,Occupation Group,0.10047846889952153,Construction and Extraction Occupations
2020-09-12,412,Elkhart - Goshen,Occupation Group,0.15406162464985995,"Installation, Maintenance, and Repair Occupations"
2020-09-12,388,Elkhart - Goshen,Occupation Group,0.16516516516516516,Architecture and Engineering Occupations
2020-09-12,327,Elkhart - Goshen,Occupation Group,0.17204301075268819,Business and Financial Operations Occupations
2020-09-12,270,Elkhart - Goshen,Occupation Group,0.21621621621621623,Computer and Mathematical Occupations
2020-09-12,256,Elkhart - Goshen,Occupation Group,0.3617021276595745,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-12,255,Elkhart - Goshen,Occupation Group,0.2561576354679803,Healthcare Practitioners and Technical Occupations
2020-09-12,250,Elkhart - Goshen,Occupation Group,0.1013215859030837,Healthcare Support Occupations
2020-09-12,242,Elkhart - Goshen,Occupation Group,0.06607929515418502,Food Preparation and Serving Related Occupations
2020-09-12,146,Elkhart - Goshen,Occupation Group,-0.0457516339869281,Building & Grounds Cleaning & Maintenance Occup.
2020-09-12,124,Elkhart - Goshen,Occupation Group,0.16981132075471697,Community and Social Services Occupations
2020-09-12,122,Elkhart - Goshen,Occupation Group,0.23232323232323232,"Education, Training, and Library Occupations"
2020-09-12,113,Elkhart - Goshen,Occupation Group,0.1188118811881188,"Life, Physical, and Social Science Occupations"
2020-09-12,112,Elkhart - Goshen,Occupation Group,-0.008849557522123894,Personal Care and Service Occupations
2020-09-12,99,Elkhart - Goshen,Occupation Group,0.1927710843373494,Protective Service Occupations
2020-09-12,37,Elkhart - Goshen,Occupation Group,0.37037037037037035,Legal Occupations
2020-09-12,35,Elkhart - Goshen,Occupation Group,0.9444444444444444,"Farming, Fishing, and Forestry Occupations"
2020-09-12,23,Elkhart - Goshen,Occupation Group,0.35294117647058826,Military Specific Occupations
2020-09-12,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-09-12,487,South Bend - Mishawaka,education,0.27486910994764396,Less than High School
2020-09-12,3354,South Bend - Mishawaka,education,0.17478108581436078,High School Diploma or Equivalent
2020-09-12,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-09-12,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-09-12,273,South Bend - Mishawaka,education,0.01486988847583643,Vocational School Certificate
2020-09-12,804,South Bend - Mishawaka,education,0.18759231905465287,Associate's Degree
2020-09-12,1414,South Bend - Mishawaka,education,0.2189655172413793,Bachelor's Degree
2020-09-12,433,South Bend - Mishawaka,education,0.23011363636363635,Master's Degree
2020-09-12,66,South Bend - Mishawaka,education,0.13793103448275862,Doctorate Degree
2020-09-12,8,South Bend - Mishawaka,education,0.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-09-12,0,South Bend - Mishawaka,education,NA,Not Specified
2020-09-12,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-09-12,524,Elkhart - Goshen,education,0.2780487804878049,Less than High School
2020-09-12,3232,Elkhart - Goshen,education,0.1974805483512412,High School Diploma or Equivalent
2020-09-12,0,Elkhart - Goshen,education,NA,1 Year of College or a Technical or Vocational School
2020-09-12,0,Elkhart - Goshen,education,NA,2 Years of College or a Technical or Vocational School
2020-09-12,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-09-12,235,Elkhart - Goshen,education,0.03070175438596491,Vocational School Certificate
2020-09-12,740,Elkhart - Goshen,education,0.20915032679738563,Associate's Degree
2020-09-12,1301,Elkhart - Goshen,education,0.21135940409683426,Bachelor's Degree
2020-09-12,405,Elkhart - Goshen,education,0.2125748502994012,Master's Degree
2020-09-12,56,Elkhart - Goshen,education,0.21739130434782608,Doctorate Degree
2020-09-12,8,Elkhart - Goshen,education,0.6,"Specialized Degree (e.g. MD, DDS)"
2020-09-12,0,Elkhart - Goshen,education,NA,Not Specified
2020-09-13,8563,South Bend - Mishawaka,Total Candidates,0.19913177426130793,Total Candidates
2020-09-13,8040,Elkhart - Goshen,Total Candidates,0.20702597207626483,Total Candidates
2020-09-13,1858,South Bend - Mishawaka,Occupation Group,0.26051560379918587,Production Occupations
2020-09-13,1182,South Bend - Mishawaka,Occupation Group,0.23253388946819603,Office and Administrative Support Occupations
2020-09-13,1083,South Bend - Mishawaka,Occupation Group,0.30012004801920766,Management Occupations
2020-09-13,829,South Bend - Mishawaka,Occupation Group,0.16269284712482468,Transportation and Material Moving Occupations
2020-09-13,535,South Bend - Mishawaka,Occupation Group,0.1836283185840708,Sales and Related Occupations
2020-09-13,503,South Bend - Mishawaka,Occupation Group,0.09347826086956522,Construction and Extraction Occupations
2020-09-13,452,South Bend - Mishawaka,Occupation Group,0.10513447432762836,"Installation, Maintenance, and Repair Occupations"
2020-09-13,407,South Bend - Mishawaka,Occupation Group,0.166189111747851,Architecture and Engineering Occupations
2020-09-13,331,South Bend - Mishawaka,Occupation Group,0.19494584837545126,Business and Financial Operations Occupations
2020-09-13,291,South Bend - Mishawaka,Occupation Group,0.12355212355212356,Healthcare Support Occupations
2020-09-13,285,South Bend - Mishawaka,Occupation Group,0.22317596566523606,Computer and Mathematical Occupations
2020-09-13,284,South Bend - Mishawaka,Occupation Group,0.09652509652509653,Food Preparation and Serving Related Occupations
2020-09-13,275,South Bend - Mishawaka,Occupation Group,0.21145374449339208,Healthcare Practitioners and Technical Occupations
2020-09-13,265,South Bend - Mishawaka,Occupation Group,0.37305699481865284,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-13,176,South Bend - Mishawaka,Occupation Group,0,Building & Grounds Cleaning & Maintenance Occup.
2020-09-13,144,South Bend - Mishawaka,Occupation Group,0.19008264462809918,Community and Social Services Occupations
2020-09-13,126,South Bend - Mishawaka,Occupation Group,-0.007874015748031496,Personal Care and Service Occupations
2020-09-13,125,South Bend - Mishawaka,Occupation Group,0.20192307692307693,"Education, Training, and Library Occupations"
2020-09-13,118,South Bend - Mishawaka,Occupation Group,0.1346153846153846,"Life, Physical, and Social Science Occupations"
2020-09-13,110,South Bend - Mishawaka,Occupation Group,0.1702127659574468,Protective Service Occupations
2020-09-13,42,South Bend - Mishawaka,Occupation Group,0.2727272727272727,Legal Occupations
2020-09-13,33,South Bend - Mishawaka,Occupation Group,0.7368421052631579,"Farming, Fishing, and Forestry Occupations"
2020-09-13,23,South Bend - Mishawaka,Occupation Group,0.4375,Military Specific Occupations
2020-09-13,1817,Elkhart - Goshen,Occupation Group,0.29323843416370104,Production Occupations
2020-09-13,1137,Elkhart - Goshen,Occupation Group,0.22918918918918918,Office and Administrative Support Occupations
2020-09-13,1006,Elkhart - Goshen,Occupation Group,0.28974358974358977,Management Occupations
2020-09-13,746,Elkhart - Goshen,Occupation Group,0.1476923076923077,Transportation and Material Moving Occupations
2020-09-13,480,Elkhart - Goshen,Occupation Group,0.17647058823529413,Sales and Related Occupations
2020-09-13,460,Elkhart - Goshen,Occupation Group,0.10047846889952153,Construction and Extraction Occupations
2020-09-13,412,Elkhart - Goshen,Occupation Group,0.15406162464985995,"Installation, Maintenance, and Repair Occupations"
2020-09-13,388,Elkhart - Goshen,Occupation Group,0.16516516516516516,Architecture and Engineering Occupations
2020-09-13,327,Elkhart - Goshen,Occupation Group,0.17204301075268819,Business and Financial Operations Occupations
2020-09-13,270,Elkhart - Goshen,Occupation Group,0.21621621621621623,Computer and Mathematical Occupations
2020-09-13,256,Elkhart - Goshen,Occupation Group,0.3617021276595745,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-13,255,Elkhart - Goshen,Occupation Group,0.2561576354679803,Healthcare Practitioners and Technical Occupations
2020-09-13,250,Elkhart - Goshen,Occupation Group,0.1013215859030837,Healthcare Support Occupations
2020-09-13,242,Elkhart - Goshen,Occupation Group,0.06607929515418502,Food Preparation and Serving Related Occupations
2020-09-13,146,Elkhart - Goshen,Occupation Group,-0.0457516339869281,Building & Grounds Cleaning & Maintenance Occup.
2020-09-13,124,Elkhart - Goshen,Occupation Group,0.16981132075471697,Community and Social Services Occupations
2020-09-13,122,Elkhart - Goshen,Occupation Group,0.23232323232323232,"Education, Training, and Library Occupations"
2020-09-13,113,Elkhart - Goshen,Occupation Group,0.1188118811881188,"Life, Physical, and Social Science Occupations"
2020-09-13,112,Elkhart - Goshen,Occupation Group,-0.008849557522123894,Personal Care and Service Occupations
2020-09-13,99,Elkhart - Goshen,Occupation Group,0.1927710843373494,Protective Service Occupations
2020-09-13,37,Elkhart - Goshen,Occupation Group,0.37037037037037035,Legal Occupations
2020-09-13,35,Elkhart - Goshen,Occupation Group,0.9444444444444444,"Farming, Fishing, and Forestry Occupations"
2020-09-13,23,Elkhart - Goshen,Occupation Group,0.35294117647058826,Military Specific Occupations
2020-09-13,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-09-13,487,South Bend - Mishawaka,education,0.27486910994764396,Less than High School
2020-09-13,3354,South Bend - Mishawaka,education,0.17478108581436078,High School Diploma or Equivalent
2020-09-13,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-09-13,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-09-13,273,South Bend - Mishawaka,education,0.01486988847583643,Vocational School Certificate
2020-09-13,804,South Bend - Mishawaka,education,0.18759231905465287,Associate's Degree
2020-09-13,1414,South Bend - Mishawaka,education,0.2189655172413793,Bachelor's Degree
2020-09-13,433,South Bend - Mishawaka,education,0.23011363636363635,Master's Degree
2020-09-13,66,South Bend - Mishawaka,education,0.13793103448275862,Doctorate Degree
2020-09-13,8,South Bend - Mishawaka,education,0.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-09-13,0,South Bend - Mishawaka,education,NA,Not Specified
2020-09-13,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-09-13,524,Elkhart - Goshen,education,0.2780487804878049,Less than High School
2020-09-13,3232,Elkhart - Goshen,education,0.1974805483512412,High School Diploma or Equivalent
2020-09-13,0,Elkhart - Goshen,education,NA,1 Year of College or a Technical or Vocational School
2020-09-13,0,Elkhart - Goshen,education,NA,2 Years of College or a Technical or Vocational School
2020-09-13,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-09-13,235,Elkhart - Goshen,education,0.03070175438596491,Vocational School Certificate
2020-09-13,740,Elkhart - Goshen,education,0.20915032679738563,Associate's Degree
2020-09-13,1301,Elkhart - Goshen,education,0.21135940409683426,Bachelor's Degree
2020-09-13,405,Elkhart - Goshen,education,0.2125748502994012,Master's Degree
2020-09-13,56,Elkhart - Goshen,education,0.21739130434782608,Doctorate Degree
2020-09-13,8,Elkhart - Goshen,education,0.6,"Specialized Degree (e.g. MD, DDS)"
2020-09-13,0,Elkhart - Goshen,education,NA,Not Specified
2020-09-14,8563,South Bend - Mishawaka,Total Candidates,0.19913177426130793,Total Candidates
2020-09-14,8040,Elkhart - Goshen,Total Candidates,0.20702597207626483,Total Candidates
2020-09-14,1858,South Bend - Mishawaka,Occupation Group,0.26051560379918587,Production Occupations
2020-09-14,1182,South Bend - Mishawaka,Occupation Group,0.23253388946819603,Office and Administrative Support Occupations
2020-09-14,1083,South Bend - Mishawaka,Occupation Group,0.30012004801920766,Management Occupations
2020-09-14,829,South Bend - Mishawaka,Occupation Group,0.16269284712482468,Transportation and Material Moving Occupations
2020-09-14,535,South Bend - Mishawaka,Occupation Group,0.1836283185840708,Sales and Related Occupations
2020-09-14,503,South Bend - Mishawaka,Occupation Group,0.09347826086956522,Construction and Extraction Occupations
2020-09-14,452,South Bend - Mishawaka,Occupation Group,0.10513447432762836,"Installation, Maintenance, and Repair Occupations"
2020-09-14,407,South Bend - Mishawaka,Occupation Group,0.166189111747851,Architecture and Engineering Occupations
2020-09-14,331,South Bend - Mishawaka,Occupation Group,0.19494584837545126,Business and Financial Operations Occupations
2020-09-14,291,South Bend - Mishawaka,Occupation Group,0.12355212355212356,Healthcare Support Occupations
2020-09-14,285,South Bend - Mishawaka,Occupation Group,0.22317596566523606,Computer and Mathematical Occupations
2020-09-14,284,South Bend - Mishawaka,Occupation Group,0.09652509652509653,Food Preparation and Serving Related Occupations
2020-09-14,275,South Bend - Mishawaka,Occupation Group,0.21145374449339208,Healthcare Practitioners and Technical Occupations
2020-09-14,265,South Bend - Mishawaka,Occupation Group,0.37305699481865284,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-14,176,South Bend - Mishawaka,Occupation Group,0,Building & Grounds Cleaning & Maintenance Occup.
2020-09-14,144,South Bend - Mishawaka,Occupation Group,0.19008264462809918,Community and Social Services Occupations
2020-09-14,126,South Bend - Mishawaka,Occupation Group,-0.007874015748031496,Personal Care and Service Occupations
2020-09-14,125,South Bend - Mishawaka,Occupation Group,0.20192307692307693,"Education, Training, and Library Occupations"
2020-09-14,118,South Bend - Mishawaka,Occupation Group,0.1346153846153846,"Life, Physical, and Social Science Occupations"
2020-09-14,110,South Bend - Mishawaka,Occupation Group,0.1702127659574468,Protective Service Occupations
2020-09-14,42,South Bend - Mishawaka,Occupation Group,0.2727272727272727,Legal Occupations
2020-09-14,33,South Bend - Mishawaka,Occupation Group,0.7368421052631579,"Farming, Fishing, and Forestry Occupations"
2020-09-14,23,South Bend - Mishawaka,Occupation Group,0.4375,Military Specific Occupations
2020-09-14,1817,Elkhart - Goshen,Occupation Group,0.29323843416370104,Production Occupations
2020-09-14,1137,Elkhart - Goshen,Occupation Group,0.22918918918918918,Office and Administrative Support Occupations
2020-09-14,1006,Elkhart - Goshen,Occupation Group,0.28974358974358977,Management Occupations
2020-09-14,746,Elkhart - Goshen,Occupation Group,0.1476923076923077,Transportation and Material Moving Occupations
2020-09-14,480,Elkhart - Goshen,Occupation Group,0.17647058823529413,Sales and Related Occupations
2020-09-14,460,Elkhart - Goshen,Occupation Group,0.10047846889952153,Construction and Extraction Occupations
2020-09-14,412,Elkhart - Goshen,Occupation Group,0.15406162464985995,"Installation, Maintenance, and Repair Occupations"
2020-09-14,388,Elkhart - Goshen,Occupation Group,0.16516516516516516,Architecture and Engineering Occupations
2020-09-14,327,Elkhart - Goshen,Occupation Group,0.17204301075268819,Business and Financial Operations Occupations
2020-09-14,270,Elkhart - Goshen,Occupation Group,0.21621621621621623,Computer and Mathematical Occupations
2020-09-14,256,Elkhart - Goshen,Occupation Group,0.3617021276595745,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-14,255,Elkhart - Goshen,Occupation Group,0.2561576354679803,Healthcare Practitioners and Technical Occupations
2020-09-14,250,Elkhart - Goshen,Occupation Group,0.1013215859030837,Healthcare Support Occupations
2020-09-14,242,Elkhart - Goshen,Occupation Group,0.06607929515418502,Food Preparation and Serving Related Occupations
2020-09-14,146,Elkhart - Goshen,Occupation Group,-0.0457516339869281,Building & Grounds Cleaning & Maintenance Occup.
2020-09-14,124,Elkhart - Goshen,Occupation Group,0.16981132075471697,Community and Social Services Occupations
2020-09-14,122,Elkhart - Goshen,Occupation Group,0.23232323232323232,"Education, Training, and Library Occupations"
2020-09-14,113,Elkhart - Goshen,Occupation Group,0.1188118811881188,"Life, Physical, and Social Science Occupations"
2020-09-14,112,Elkhart - Goshen,Occupation Group,-0.008849557522123894,Personal Care and Service Occupations
2020-09-14,99,Elkhart - Goshen,Occupation Group,0.1927710843373494,Protective Service Occupations
2020-09-14,37,Elkhart - Goshen,Occupation Group,0.37037037037037035,Legal Occupations
2020-09-14,35,Elkhart - Goshen,Occupation Group,0.9444444444444444,"Farming, Fishing, and Forestry Occupations"
2020-09-14,23,Elkhart - Goshen,Occupation Group,0.35294117647058826,Military Specific Occupations
2020-09-14,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-09-14,487,South Bend - Mishawaka,education,0.27486910994764396,Less than High School
2020-09-14,3354,South Bend - Mishawaka,education,0.17478108581436078,High School Diploma or Equivalent
2020-09-14,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-09-14,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-09-14,273,South Bend - Mishawaka,education,0.01486988847583643,Vocational School Certificate
2020-09-14,804,South Bend - Mishawaka,education,0.18759231905465287,Associate's Degree
2020-09-14,1414,South Bend - Mishawaka,education,0.2189655172413793,Bachelor's Degree
2020-09-14,433,South Bend - Mishawaka,education,0.23011363636363635,Master's Degree
2020-09-14,66,South Bend - Mishawaka,education,0.13793103448275862,Doctorate Degree
2020-09-14,8,South Bend - Mishawaka,education,0.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-09-14,0,South Bend - Mishawaka,education,NA,Not Specified
2020-09-14,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-09-14,524,Elkhart - Goshen,education,0.2780487804878049,Less than High School
2020-09-14,3232,Elkhart - Goshen,education,0.1974805483512412,High School Diploma or Equivalent
2020-09-14,0,Elkhart - Goshen,education,NA,1 Year of College or a Technical or Vocational School
2020-09-14,0,Elkhart - Goshen,education,NA,2 Years of College or a Technical or Vocational School
2020-09-14,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-09-14,235,Elkhart - Goshen,education,0.03070175438596491,Vocational School Certificate
2020-09-14,740,Elkhart - Goshen,education,0.20915032679738563,Associate's Degree
2020-09-14,1301,Elkhart - Goshen,education,0.21135940409683426,Bachelor's Degree
2020-09-14,405,Elkhart - Goshen,education,0.2125748502994012,Master's Degree
2020-09-14,56,Elkhart - Goshen,education,0.21739130434782608,Doctorate Degree
2020-09-14,8,Elkhart - Goshen,education,0.6,"Specialized Degree (e.g. MD, DDS)"
2020-09-14,0,Elkhart - Goshen,education,NA,Not Specified
2020-09-15,8550,South Bend - Mishawaka,Total Candidates,0.19731130093824395,Total Candidates
2020-09-15,8022,Elkhart - Goshen,Total Candidates,0.20432367512385527,Total Candidates
2020-09-15,1859,South Bend - Mishawaka,Occupation Group,0.26119402985074625,Production Occupations
2020-09-15,1177,South Bend - Mishawaka,Occupation Group,0.2273201251303441,Office and Administrative Support Occupations
2020-09-15,1079,South Bend - Mishawaka,Occupation Group,0.29531812725090034,Management Occupations
2020-09-15,827,South Bend - Mishawaka,Occupation Group,0.15988779803646563,Transportation and Material Moving Occupations
2020-09-15,536,South Bend - Mishawaka,Occupation Group,0.18584070796460178,Sales and Related Occupations
2020-09-15,504,South Bend - Mishawaka,Occupation Group,0.09565217391304348,Construction and Extraction Occupations
2020-09-15,450,South Bend - Mishawaka,Occupation Group,0.10024449877750612,"Installation, Maintenance, and Repair Occupations"
2020-09-15,408,South Bend - Mishawaka,Occupation Group,0.16905444126074498,Architecture and Engineering Occupations
2020-09-15,332,South Bend - Mishawaka,Occupation Group,0.19855595667870035,Business and Financial Operations Occupations
2020-09-15,289,South Bend - Mishawaka,Occupation Group,0.11583011583011583,Healthcare Support Occupations
2020-09-15,287,South Bend - Mishawaka,Occupation Group,0.2317596566523605,Computer and Mathematical Occupations
2020-09-15,283,South Bend - Mishawaka,Occupation Group,0.09266409266409266,Food Preparation and Serving Related Occupations
2020-09-15,275,South Bend - Mishawaka,Occupation Group,0.21145374449339208,Healthcare Practitioners and Technical Occupations
2020-09-15,264,South Bend - Mishawaka,Occupation Group,0.36787564766839376,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-15,178,South Bend - Mishawaka,Occupation Group,0.011363636363636364,Building & Grounds Cleaning & Maintenance Occup.
2020-09-15,144,South Bend - Mishawaka,Occupation Group,0.19008264462809918,Community and Social Services Occupations
2020-09-15,125,South Bend - Mishawaka,Occupation Group,-0.015748031496062992,Personal Care and Service Occupations
2020-09-15,124,South Bend - Mishawaka,Occupation Group,0.19230769230769232,"Education, Training, and Library Occupations"
2020-09-15,117,South Bend - Mishawaka,Occupation Group,0.125,"Life, Physical, and Social Science Occupations"
2020-09-15,110,South Bend - Mishawaka,Occupation Group,0.1702127659574468,Protective Service Occupations
2020-09-15,42,South Bend - Mishawaka,Occupation Group,0.2727272727272727,Legal Occupations
2020-09-15,33,South Bend - Mishawaka,Occupation Group,0.7368421052631579,"Farming, Fishing, and Forestry Occupations"
2020-09-15,23,South Bend - Mishawaka,Occupation Group,0.4375,Military Specific Occupations
2020-09-15,1813,Elkhart - Goshen,Occupation Group,0.29039145907473307,Production Occupations
2020-09-15,1130,Elkhart - Goshen,Occupation Group,0.22162162162162163,Office and Administrative Support Occupations
2020-09-15,1002,Elkhart - Goshen,Occupation Group,0.2846153846153846,Management Occupations
2020-09-15,744,Elkhart - Goshen,Occupation Group,0.14461538461538462,Transportation and Material Moving Occupations
2020-09-15,481,Elkhart - Goshen,Occupation Group,0.17892156862745098,Sales and Related Occupations
2020-09-15,460,Elkhart - Goshen,Occupation Group,0.10047846889952153,Construction and Extraction Occupations
2020-09-15,410,Elkhart - Goshen,Occupation Group,0.1484593837535014,"Installation, Maintenance, and Repair Occupations"
2020-09-15,389,Elkhart - Goshen,Occupation Group,0.16816816816816818,Architecture and Engineering Occupations
2020-09-15,328,Elkhart - Goshen,Occupation Group,0.17562724014336917,Business and Financial Operations Occupations
2020-09-15,273,Elkhart - Goshen,Occupation Group,0.22972972972972974,Computer and Mathematical Occupations
2020-09-15,255,Elkhart - Goshen,Occupation Group,0.35638297872340424,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-15,255,Elkhart - Goshen,Occupation Group,0.2561576354679803,Healthcare Practitioners and Technical Occupations
2020-09-15,248,Elkhart - Goshen,Occupation Group,0.09251101321585903,Healthcare Support Occupations
2020-09-15,240,Elkhart - Goshen,Occupation Group,0.05726872246696035,Food Preparation and Serving Related Occupations
2020-09-15,148,Elkhart - Goshen,Occupation Group,-0.032679738562091505,Building & Grounds Cleaning & Maintenance Occup.
2020-09-15,124,Elkhart - Goshen,Occupation Group,0.16981132075471697,Community and Social Services Occupations
2020-09-15,121,Elkhart - Goshen,Occupation Group,0.2222222222222222,"Education, Training, and Library Occupations"
2020-09-15,113,Elkhart - Goshen,Occupation Group,0.1188118811881188,"Life, Physical, and Social Science Occupations"
2020-09-15,112,Elkhart - Goshen,Occupation Group,-0.008849557522123894,Personal Care and Service Occupations
2020-09-15,99,Elkhart - Goshen,Occupation Group,0.1927710843373494,Protective Service Occupations
2020-09-15,37,Elkhart - Goshen,Occupation Group,0.37037037037037035,Legal Occupations
2020-09-15,35,Elkhart - Goshen,Occupation Group,0.9444444444444444,"Farming, Fishing, and Forestry Occupations"
2020-09-15,23,Elkhart - Goshen,Occupation Group,0.35294117647058826,Military Specific Occupations
2020-09-15,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-09-15,483,South Bend - Mishawaka,education,0.2643979057591623,Less than High School
2020-09-15,3355,South Bend - Mishawaka,education,0.17513134851138354,High School Diploma or Equivalent
2020-09-15,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-09-15,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-09-15,271,South Bend - Mishawaka,education,0.007434944237918215,Vocational School Certificate
2020-09-15,802,South Bend - Mishawaka,education,0.18463810930576072,Associate's Degree
2020-09-15,1416,South Bend - Mishawaka,education,0.2206896551724138,Bachelor's Degree
2020-09-15,431,South Bend - Mishawaka,education,0.22443181818181818,Master's Degree
2020-09-15,65,South Bend - Mishawaka,education,0.1206896551724138,Doctorate Degree
2020-09-15,8,South Bend - Mishawaka,education,0.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-09-15,0,South Bend - Mishawaka,education,NA,Not Specified
2020-09-15,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-09-15,520,Elkhart - Goshen,education,0.2682926829268293,Less than High School
2020-09-15,3231,Elkhart - Goshen,education,0.1971100407558355,High School Diploma or Equivalent
2020-09-15,0,Elkhart - Goshen,education,NA,1 Year of College or a Technical or Vocational School
2020-09-15,0,Elkhart - Goshen,education,NA,2 Years of College or a Technical or Vocational School
2020-09-15,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-09-15,232,Elkhart - Goshen,education,0.017543859649122806,Vocational School Certificate
2020-09-15,738,Elkhart - Goshen,education,0.20588235294117646,Associate's Degree
2020-09-15,1301,Elkhart - Goshen,education,0.21135940409683426,Bachelor's Degree
2020-09-15,403,Elkhart - Goshen,education,0.20658682634730538,Master's Degree
2020-09-15,55,Elkhart - Goshen,education,0.1956521739130435,Doctorate Degree
2020-09-15,8,Elkhart - Goshen,education,0.6,"Specialized Degree (e.g. MD, DDS)"
2020-09-15,0,Elkhart - Goshen,education,NA,Not Specified
2020-09-16,8523,South Bend - Mishawaka,Total Candidates,0.1935303178826495,Total Candidates
2020-09-16,7998,Elkhart - Goshen,Total Candidates,0.20072061252064255,Total Candidates
2020-09-16,1854,South Bend - Mishawaka,Occupation Group,0.25780189959294436,Production Occupations
2020-09-16,1174,South Bend - Mishawaka,Occupation Group,0.22419186652763295,Office and Administrative Support Occupations
2020-09-16,1075,South Bend - Mishawaka,Occupation Group,0.290516206482593,Management Occupations
2020-09-16,827,South Bend - Mishawaka,Occupation Group,0.15988779803646563,Transportation and Material Moving Occupations
2020-09-16,535,South Bend - Mishawaka,Occupation Group,0.1836283185840708,Sales and Related Occupations
2020-09-16,505,South Bend - Mishawaka,Occupation Group,0.09782608695652174,Construction and Extraction Occupations
2020-09-16,450,South Bend - Mishawaka,Occupation Group,0.10024449877750612,"Installation, Maintenance, and Repair Occupations"
2020-09-16,407,South Bend - Mishawaka,Occupation Group,0.166189111747851,Architecture and Engineering Occupations
2020-09-16,331,South Bend - Mishawaka,Occupation Group,0.19494584837545126,Business and Financial Operations Occupations
2020-09-16,287,South Bend - Mishawaka,Occupation Group,0.10810810810810811,Healthcare Support Occupations
2020-09-16,285,South Bend - Mishawaka,Occupation Group,0.22317596566523606,Computer and Mathematical Occupations
2020-09-16,281,South Bend - Mishawaka,Occupation Group,0.08494208494208494,Food Preparation and Serving Related Occupations
2020-09-16,273,South Bend - Mishawaka,Occupation Group,0.2026431718061674,Healthcare Practitioners and Technical Occupations
2020-09-16,264,South Bend - Mishawaka,Occupation Group,0.36787564766839376,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-16,177,South Bend - Mishawaka,Occupation Group,0.005681818181818182,Building & Grounds Cleaning & Maintenance Occup.
2020-09-16,142,South Bend - Mishawaka,Occupation Group,0.17355371900826447,Community and Social Services Occupations
2020-09-16,125,South Bend - Mishawaka,Occupation Group,0.20192307692307693,"Education, Training, and Library Occupations"
2020-09-16,122,South Bend - Mishawaka,Occupation Group,-0.03937007874015748,Personal Care and Service Occupations
2020-09-16,118,South Bend - Mishawaka,Occupation Group,0.1346153846153846,"Life, Physical, and Social Science Occupations"
2020-09-16,109,South Bend - Mishawaka,Occupation Group,0.1595744680851064,Protective Service Occupations
2020-09-16,42,South Bend - Mishawaka,Occupation Group,0.2727272727272727,Legal Occupations
2020-09-16,33,South Bend - Mishawaka,Occupation Group,0.7368421052631579,"Farming, Fishing, and Forestry Occupations"
2020-09-16,23,South Bend - Mishawaka,Occupation Group,0.4375,Military Specific Occupations
2020-09-16,1806,Elkhart - Goshen,Occupation Group,0.28540925266903916,Production Occupations
2020-09-16,1129,Elkhart - Goshen,Occupation Group,0.22054054054054054,Office and Administrative Support Occupations
2020-09-16,999,Elkhart - Goshen,Occupation Group,0.28076923076923077,Management Occupations
2020-09-16,744,Elkhart - Goshen,Occupation Group,0.14461538461538462,Transportation and Material Moving Occupations
